id,genre,track_name,artist_name,popularity,valence,energy,danceability,acousticness,tempo,speechiness,mode,instrumentalness
3MDMirqQfmlzXg2tcnGCzl,bluegrass,Risk,Trampled by Turtles,22,0.948,0.915,0.39,0.41,168.176,0.0369,1,0.959
0Ha5Kois4vCF873ydVfO8Z,bluegrass,"Nothing, Then",Punch Brothers,14,0.352,0.222,0.571,0.891,120.798,0.0345,1,0.432
240nIR3icj8VINICPWOiEJ,bluegrass,Lonesome Goodbye,The Steeldrivers,32,0.442,0.362,0.55,0.846,125.043,0.0287,1,0.0
5axI4xvyPCsuO7OklQDfgD,bluegrass,Tennessee Stud - Vanguard Version,Doc Watson,17,0.655,0.25,0.69,0.885,96.173,0.0335,1,0.000156
2Hj0RTHZRRe1pebQnBtQkr,bluegrass,Lay My Burden Down,Alison Krauss & Union Station,31,0.35,0.348,0.561,0.878,92.036,0.032,1,0.00202
354b4pFZzbBx9wL0DaCGYW,bluegrass,How To Grow A Woman From The Ground,Chris Thile,24,0.279,0.177,0.591,0.927,111.766,0.0373,1,0.000331
5i22PC374PqrCviqh2I9m9,bluegrass,Milk Cow Blues,Nitty Gritty Dirt Band,24,0.569,0.392,0.583,0.591,100.145,0.0441,1,0.00776
7HU6nRWKVIzQ7lRLATZWxW,bluegrass,Will You Be Loving Another Man?,Bill Monroe & His Blue Grass Boys,8,0.675,0.248,0.7,0.977,122.154,0.0387,1,0.00526
1rNQ52wosKnKhRhFE9SbvS,bluegrass,Reunion in Heaven,Flatt & Scruggs,11,0.282,0.0971,0.8,0.979,104.72,0.0329,1,0.0
5tsQsSya4et2iq2QZTLOjG,bluegrass,Daylight,Alison Krauss & Union Station,0,0.487,0.464,0.52,0.541,125.124,0.0286,1,2.94e-05
3oSdxIGuxOHZ7pTNKKXGDb,bluegrass,Hard Livin',Railroad Earth,46,0.906,0.905,0.557,0.168,95.83,0.0277,1,0.000666
19NzE5g2N3SnQSj2chLetU,bluegrass,The Reckless Side Of Me,The Steeldrivers,40,0.91,0.854,0.522,0.317,121.746,0.0366,1,0.0425
2llzNTOvPi4dTykt38GuwT,bluegrass,This Is a Call,Pickin' On Series,9,0.798,0.551,0.677,0.138,131.886,0.0316,0,0.00033
2LvcvG8uTvcRnvoG67JTsC,bluegrass,New Mule Skinner Blues,Bill Monroe & His Blue Grass Boys,0,0.669,0.396,0.56,0.383,108.487,0.0314,1,0.0115
1YPJfsAEIQFyjmW8tGgtUw,bluegrass,Shady Grove,Doc Watson,17,0.796,0.413,0.529,0.851,128.755,0.0354,0,1.42e-05
1t6H9DzZfESg0R5YaLe3vu,bluegrass,Highway Halo,Old Crow Medicine Show,30,0.755,0.63,0.52,0.171,113.777,0.0261,1,1.15e-05
6Qz99ZxnmGXRIpnvqE9gZW,bluegrass,Sometimes,Punch Brothers,20,0.399,0.438,0.458,0.875,116.362,0.0352,1,0.93
17CsJL1iPPhwt6jNOGfTW2,bluegrass,Sounds of Silence,Pickin' On Series,6,0.448,0.456,0.692,0.884,110.606,0.0295,1,0.824
5TxXTYSsLy4PUtsSCQn8mz,bluegrass,In the Pines,Bill Monroe,7,0.234,0.198,0.507,0.91,96.016,0.026,1,0.000116
3iL1eRerfN5A4bC8EArcD5,bluegrass,Get Me Through December,Alison Krauss,0,0.183,0.29,0.398,0.854,112.711,0.0317,1,0.000265
79b5Zdvhcj9bSbc0XIWhzq,bluegrass,Carry Me Back to Virginia (from 'Carry Me Back' Album),Old Crow Medicine Show,0,0.96,0.921,0.687,0.523,136.093,0.0428,1,1.47e-05
7jKXPSupFfHu5rjdedGRZF,bluegrass,Tom Dooley,Doc Watson,1,0.66,0.469,0.397,0.895,132.309,0.0376,1,0.804
3kZgvfoWaYmNVjtymngoxl,bluegrass,New Railroad,Crooked Still,0,0.661,0.516,0.617,0.596,105.084,0.0327,1,0.118
3d7i3jKVPe6zd5Bb0CDE5T,bluegrass,With A Memory Like Mine,Darrell Scott,23,0.751,0.547,0.481,0.664,138.953,0.0321,0,1.37e-05
1xiC0S5ArI50Rnson6KOcE,blues,Double Crossing Time - Mono,John Mayall & The Bluesbreakers,0,0.574,0.596,0.581,0.224,82.253,0.0242,1,0.00979
1heuKVWNNylcCjEGWVqFOZ,blues,Run On,Blues,0,0.912,0.697,0.574,0.772,158.668,0.0586,1,0.0
6dO0QgwDTVXEIXN2nzOaSf,blues,Goodnight Irene,Lead Belly,0,0.55,0.222,0.647,0.863,125.467,0.04,1,0.00638
7s25THrKz86DM225dOYwnr,blues,Respect,Aretha Franklin,73,0.965,0.558,0.805,0.164,114.95,0.041,1,2.2e-05
1TyCTyCab7MMTadRWoXYbT,blues,Trouble No More - Live At The Fillmore East/1971,Allman Brothers Band,0,0.665,0.73,0.484,0.482,145.347,0.0804,1,0.000231
61QkrOttBreJYPcLhDJyax,blues,Mean Old World,Duane Allman,0,0.757,0.279,0.57,0.578,187.321,0.253,1,0.0511
4ZrbWwFHHjPoe7cfUBJ9WQ,blues,I Got You (I Feel Good),Various Artists,4,0.696,0.531,0.598,0.331,70.469,0.0954,1,1.51e-06
0yZwLC89LwefY811pIH4rh,blues,Who Will Be Next,Howlin' Wolf,0,0.507,0.588,0.813,0.742,129.202,0.0689,1,0.0107
5xjG7nV5ncQAHkuifsz4v3,blues,Hell Hound On My Trail,Robert Johnson,35,0.394,0.146,0.588,0.938,96.094,0.0354,1,1.66e-05
3Q58LPjRulTqYtlOX1DFVQ,blues,Walking By Myself - Remastered,Freddie King,18,0.815,0.499,0.74,0.565,109.852,0.0308,1,3.54e-05
0s0DGX441A6uZCJr7UW2eK,blues,You Done Lost Your Good Thing Now,B.B. King,0,0.379,0.409,0.606,0.799,74.685,0.073,0,1.81e-05
2nVP9QNyvo0H1FoRkMAT9X,blues,Boom Boom,John Lee Hooker,0,0.865,0.639,0.471,0.443,161.101,0.0436,1,0.0127
1nwXca4jNGWDpowRQnEiEv,blues,Willie The Wimp - Live,Stevie Ray Vaughan,30,0.904,0.88,0.62,0.00127,136.133,0.0422,1,0.754
0pJk0HKFWkL9unkTOcTfrT,blues,Don't Go To Strangers - from the Hootenanny 2006,Jools Holland,41,0.375,0.652,0.329,0.173,162.527,0.029,1,2.7e-06
7egyR1d4Xmr1TsmpJct9bL,blues,Midnight Rider,Allman Brothers Band,0,0.591,0.459,0.589,0.528,94.646,0.0272,1,0.0173
1IGLflME1NnQgstViQlOE3,blues,Little Queen Of Spades,Robert Johnson,0,0.623,0.137,0.794,0.99,95.154,0.277,1,0.00182
4VMVCovOM1xnOKxzr9Sje5,blues,'Tain't Nobody's Bizness If I Do,Bessie Smith,0,0.142,0.048,0.529,0.996,80.631,0.0351,0,0.000341
1GyYfnn4uKRQ2cgIlo3D9q,blues,Nine Below Zero - Live,Muddy Waters,16,0.556,0.672,0.505,0.323,117.709,0.0905,1,0.146
4Uesxvcv7YpBZ3dCuVhbUo,blues,Killing Floor,Howlin' Wolf,0,0.655,0.583,0.744,0.501,118.695,0.0372,1,9.96e-05
1UBQ5GK8JaQjm5VbkBZY66,blues,Sharp Dressed Man - 2008 Remaster,ZZ Top,73,0.446,0.859,0.601,0.000359,125.145,0.0276,1,0.00124
2uRHKB4BYOF2A6a6PZXKE0,blues,"Shame, Shame, Shame",Jimmy Reed,39,0.9,0.498,0.571,0.965,161.805,0.0303,1,0.5
4CuDPFOnGgcAswX4hJGD3C,blues,Little Girl,Muddy Waters,16,0.529,0.953,0.408,0.175,107.095,0.0462,1,0.79
0GfkQQtDoI4K8A4TdQR1oe,blues,Long Tall Sally,Lloyd Price,0,0.823,0.753,0.402,0.776,185.509,0.119,1,0.0
3WFfqRoJhJeHIZzKdW5xXZ,blues,Stop!,Joe Bonamassa,44,0.311,0.523,0.349,0.362,169.283,0.0382,0,0.000598
59YQ2ODxWIlphKx7dk1Am2,blues,You Know My Love,Willie Dixon,0,0.828,0.279,0.514,0.874,78.197,0.0671,0,1.38e-06
6lfNEzrWYekJSOIETeDcfs,bossanova,Ilusão À Toa,Marcos Valle,0,0.349,0.269,0.38,0.913,134.69,0.0329,1,3.42e-05
0ZtA2PuM7cJcOca88wclkM,bossanova,Retirantes,Dori Caymmi,26,0.963,0.5,0.751,0.315,98.384,0.0304,0,0.000206
08mpVwPOT1MvWnGLm4W4Fc,bossanova,Meu Pai Oxalá - Live,Vinícius de Moraes,0,0.72,0.451,0.603,0.762,124.042,0.0351,1,0.0
6sYXo7srX9Q7ZOr2edAr4F,bossanova,Original Joe's,Bola Sete,1,0.863,0.465,0.618,0.853,115.055,0.0422,1,0.0525
4CtNZVKo9fOxlWDmDdMhQQ,bossanova,Madrugada,Miúcha,1,0.093,0.218,0.458,0.717,74.242,0.0298,0,0.000101
7nX8K6mWYJvSYtijpChU73,bossanova,O Pato,Joao Gilberto & Astrud Gilberto,0,0.943,0.0906,0.784,0.733,87.393,0.0701,1,0.0
2UB4ZStA1cJYngeZb9gCrJ,bossanova,Ramblin' Rose,Laurindo Almeida and The Bossa Nova All Stars,0,0.915,0.287,0.415,0.828,117.556,0.0754,1,0.602
0ppMUcT8cgysfhD6SHZpdq,bossanova,Samba Da Bencao,Toquinho,0,0.472,0.61,0.537,0.857,85.001,0.0444,0,0.275
39WcblfsaAv3o8tPvzoD6C,bossanova,Sei,Maysa,0,0.68,0.744,0.689,0.563,154.166,0.0328,0,0.000198
3EIGWioextpJQBR6XBBRxo,bossanova,Falsa Baiana,Gal Costa,6,0.365,0.155,0.623,0.958,149.544,0.449,0,0.000584
0xZkPDhEmyDRxix7mdqMwx,bossanova,Manha de Carnaval,Joao Gilberto & Astrud Gilberto,0,0.187,0.033,0.264,0.901,88.989,0.0345,0,4.41e-05
7Kj1SWhbH6HJ21YLDH1ygP,bossanova,Gosto de Você (Taste of You),Carlos Lyra,0,0.471,0.158,0.442,0.803,92.279,0.0463,1,1.64e-05
2fNREKcsUJbp62WefiOwzB,bossanova,Night and Day,Bebel Gilberto,0,0.125,0.107,0.584,0.943,97.949,0.0295,0,0.0553
69wZAsbchNjm7n82KqCtEn,bossanova,Faltando Um Pedaço,Rosa Passos,0,0.163,0.185,0.36,0.953,134.06,0.0321,1,0.282
5WXjHJWap4NJsDoYfZOrVE,bossanova,Eu e o Meu Amor,Antônio Carlos Jobim,0,0.7,0.794,0.502,0.611,121.071,0.101,0,0.0
2B3H7AmOzvO9IqU2Unh9o2,bossanova,Only Trust Your Heart,Joao Gilberto & Astrud Gilberto,0,0.348,0.0938,0.434,0.951,122.164,0.0424,1,1.18e-05
3nFgg179EjnosndEEejNVk,bossanova,Segure Tudo,Bossacucanova,0,0.962,0.937,0.783,0.239,178.08,0.0916,1,0.00359
6lWhNN41RbDqzP5kHzXlCk,bossanova,Desafinado,Laurindo Almeida and The Bossa Nova All Stars,11,0.778,0.319,0.554,0.491,148.857,0.0378,1,8.17e-05
1WNJE3xOLFO9NRkEpGD89T,bossanova,Você E Eu,Nara Leão,0,0.485,0.248,0.458,0.949,170.416,0.0707,0,0.0126
1cgApuOOH2gxgT7d5vIKMV,bossanova,Pedro Brasil,Rosa Passos,0,0.684,0.467,0.624,0.773,172.189,0.0343,0,0.00854
3pMmRPF5PK5r3RdfAS7nIc,bossanova,Itapoã,Dori Caymmi,19,0.66,0.551,0.726,0.633,93.68,0.0407,1,0.0567
01bTsmrIaLeFFNMt1J6Dx9,bossanova,Maldade,Maysa,0,0.519,0.615,0.561,0.735,89.693,0.0372,1,1.64e-05
1xi7xeR72i3EsUxYzPwsVe,bossanova,Quando Chegares (When You Arrive),Carlos Lyra,0,0.383,0.137,0.423,0.78,92.26,0.0419,0,0.000355
4SvrcCGSJrWlryWbPNUNML,bossanova,Inútil Paisagem,Zimbo Trio,19,0.169,0.295,0.534,0.738,93.006,0.0261,0,0.139
6dSgq7MtoAX0mirIlOcOvu,bossanova,Valsa Para o Ausente,Vinícius de Moraes,15,0.055,0.264,0.193,0.902,159.965,0.0296,1,0.0686
18EO0a9N2BhxhufAh2BJh6,brazil,Domingo de Manhã,Marcos & Belutti,0,0.393,0.757,0.349,0.489,179.783,0.0363,1,0.0
6USdH2GyvlsgbaSF4NbAdX,brazil,Te Ver,Skank,28,0.764,0.697,0.773,0.0364,90.123,0.0715,1,0.00154
7IlN4RrC4oILrQJ1xsBM3f,brazil,Hoje Eu Quero Sair Só,Lenine,2,0.699,0.597,0.78,0.205,94.017,0.0468,1,0.000219
5YzqxOw9aMssgQ6rebBF4d,brazil,All Star,Various Artists,11,0.634,0.486,0.574,0.79,90.039,0.0444,1,1.31e-05
6ttKOudrrD5yjt4saUjhNa,brazil,Faroeste Caboclo,Legião Urbana,60,0.444,0.549,0.43,0.0425,89.748,0.0629,1,2e-05
3TAMiM8XFmU9vFd333pgRh,brazil,Mistério do Planeta,Novos Baianos,58,0.683,0.495,0.61,0.8,146.878,0.0891,0,2.52e-05
3o9QS7tLm7YskEG7NWbpcz,brazil,Tente outra vez,Raul Seixas,23,0.337,0.526,0.571,0.119,132.428,0.0365,1,0.0
1Thcp2JGBWW1edul945eW3,brazil,De Todos os Loucos do Mundo,Clarice Falcão,0,0.809,0.339,0.752,0.88,124.932,0.0909,1,0.0
3Pssl5CAjQVYMJDlPphGUb,brazil,Último Romance - Ao Vivo,Los Hermanos,30,0.602,0.775,0.33,0.594,165.954,0.0471,0,0.234
6hwrxnBXln6pXeMJc6b6Im,brazil,Agua De Beber,Astrud Gilberto,0,0.815,0.351,0.639,0.394,148.057,0.04,0,1.01e-06
2kgT6sMwXd3mdeXhBbLMQe,brazil,Sina,Djavan,56,0.909,0.555,0.763,0.382,103.925,0.0353,1,1.4e-05
1LR5KBD64oRzGEjQhAMNdj,brazil,Boa Sorte / Good Luck (feat. Ben Harper),Vanessa Da Mata,51,0.311,0.487,0.782,0.296,111.07,0.0609,1,0.000499
2kYAcKRS0NIhMJbHjyMEkZ,brazil,Você de Mim Não Sai - Ao Vivo,Luan Santana,41,0.516,0.917,0.508,0.256,135.962,0.0416,1,0.0
0FcYoRbrZ9eR2bc5nw6feN,brazil,Toda Forma De Poder,Engenheiros Do Hawaii,50,0.593,0.947,0.325,0.174,202.846,0.115,1,0.0
40XnMKTGFzqkKymoFQ1Bft,brazil,Carolina,Seu Jorge,42,0.48,0.752,0.627,0.0412,89.995,0.0425,0,1.71e-05
6mOdAPdACSVkUIyaRPjkAv,brazil,Admirável Chip Novo,Pitty,0,0.437,0.77,0.671,0.00265,136.076,0.0309,1,0.0
4asPMA0CIoAntrgzIusmSx,brazil,"Olha Só, Moreno",Mallu Magalhães,0,0.593,0.222,0.514,0.324,108.129,0.0446,1,0.0
4fHvVFBpOgUpUXros7DIGf,brazil,Não Quero Dinheiro (Só Quero Amar),Tim Maia,0,0.965,0.885,0.601,0.453,138.896,0.0375,1,0.0
4k3HBeh98WWN2ybGHC0WQI,brazil,Beijinho no Ombro,Valesca Popozuda,51,0.807,0.734,0.864,0.173,132.094,0.178,0,0.0
11hDRzAH1mzs7qdCBWzAH1,brazil,Monomania,Clarice Falcão,0,0.583,0.347,0.718,0.473,110.959,0.044,1,0.0
3pSTUZbp7J5jg2JHChTf21,brazil,A Menina Dança,Novos Baianos,55,0.91,0.677,0.581,0.772,105.468,0.0422,0,0.00468
2tBah0hzCdsafd4fNkjRaM,brazil,Me deixa,O Rappa,58,0.336,0.836,0.635,0.00826,118.187,0.0517,0,5.72e-06
7HlfWAXopQ3Guq7bn88LCX,brazil,Por Enquanto,Cássia Eller,0,0.279,0.327,0.404,0.656,143.547,0.0507,1,0.0
1tg4ajDHN3Cr5o7arUtN5k,brazil,Me encontra,Various Artists,16,0.686,0.954,0.395,0.0327,178.001,0.0555,1,0.000123
0Fzuca7Mfj4F9k7Fu4SyrS,brazil,Águas De Marco,Elis Regina,0,0.79,0.225,0.605,0.884,152.618,0.12,0,0.00865
6OlygUNPF9IhPo7Zhri6sU,breakbeat,The Bouncer - Housequake Mix,Various Artists,0,0.12,0.905,0.792,0.0174,135.89,0.0815,0,0.56
0qKCm8yeHoRJTpryDDQ9TT,breakbeat,Tighten Up,Various Artists,40,0.787,0.695,0.624,0.289,122.938,0.185,1,0.000259
6RTTygAPtjANZ3d0VlIPcy,breakbeat,In-A-Gadda-Da-Vida,Incredible Bongo Band,0,0.555,0.783,0.554,0.00913,115.748,0.0404,1,0.908
5LHGjf1ODinjdBN47fqCMN,breakbeat,Creepshow,Plump DJs,0,0.674,0.881,0.666,0.0153,129.022,0.0475,1,0.688
4JCmpKszRvku5euErqBIPO,breakbeat,Da Feelin,Nightmares On Wax,50,0.754,0.572,0.844,0.434,106.005,0.0866,1,0.83
0LaZvd0GtkBx5b2BxaT3A4,breakbeat,Praise You,Fatboy Slim,0,0.536,0.892,0.602,0.0913,109.716,0.0487,1,0.318
5NE76zgyrBhV6W454cD2dE,breakbeat,Turner Road,Various Artists,14,0.383,0.878,0.514,0.000302,175.991,0.0525,1,0.866
1Gh0Ej9Y3RqtAVSDaSml8y,breakbeat,Groove Diggin,Stereo 8,1,0.74,0.887,0.715,0.000199,134.988,0.0832,1,0.807
7inW3Cs2l4laNgLKp5R17K,breakbeat,Palm Grease,Herbie Hancock,38,0.96,0.754,0.59,0.405,106.221,0.0745,1,0.793
2EK2Saeozbr20qrO1JmUzv,breakbeat,Acetone,The Crystal Method,0,0.222,0.897,0.622,0.000304,119.982,0.0425,0,0.929
39XUFaOLafXu7ZEWuzG10f,breakbeat,E-Vapor-8,Altern 8,0,0.674,0.714,0.468,0.0802,128.849,0.047,1,0.00996
5Muk08hnvAKtf0MDHqIq5j,breakbeat,Hold On - Sub Focus Remix,Various Artists,0,0.0393,0.931,0.377,0.00601,173.995,0.0397,1,0.00845
0425AM2JXx6i08GBn0AJ57,breakbeat,B-Boy,Various Artists,0,0.638,0.937,0.785,0.404,116.341,0.258,0,0.0
59x3XvRdNO1SKVlBNpkVYs,breakbeat,Destroy The World - Far Too Loud Remix,Brain Killer,0,0.644,0.969,0.673,5.39e-05,134.968,0.0743,0,0.809
6KmktQvdt2AXZjCd8zay5J,breakbeat,Lonely & Cold,Gramatik,45,0.425,0.617,0.626,0.0111,191.86,0.275,0,0.000986
0TXjeOA9FIHyTlcYBNfeX5,breakbeat,Necromancer,Various Artists,0,0.21,0.878,0.33,0.000195,132.959,0.0421,1,0.9
2DBPnhDQcmB73ZRSf3fPY8,breakbeat,Black Haze - Aquasky Mix,Agent K,5,0.426,0.871,0.574,9.9e-05,136.029,0.032,1,0.492
2fycu38G0FXDv0890YVS2M,breakbeat,Don't Stop The Rock,Freestyle,39,0.558,0.736,0.951,0.098,121.075,0.0599,1,0.000217
1uYFjXYe431Stwmapureka,breakbeat,Kissing My Love,Cold Blood,26,0.703,0.759,0.673,0.0671,95.776,0.143,1,0.00401
5pedBzuqzuqb8NPXqXFm1T,breakbeat,"Song To The Siren - Live From Sabresonic Nightclub,United Kingdom/1994",The Chemical Brothers,32,0.174,0.67,0.639,0.00102,111.374,0.0712,1,0.915
5kOvY1iRu0SVVGDtjw387e,breakbeat,Why You Wanna Stop Me? (Save Our Sounds),Various Artists,0,0.508,0.933,0.68,0.0395,106.179,0.0481,0,0.8
02uRToy7bttYcKCO3vIStA,breakbeat,Hit That Jive,Gramatik,54,0.686,0.684,0.896,0.0461,99.995,0.0731,1,0.051
5u1OlGChiwTFL2rliPOZCT,breakbeat,Take Me To The Hospital,The Prodigy,0,0.279,0.973,0.347,0.000575,122.721,0.068,1,0.47
6DfWtSeGNVshAwIKydhWua,breakbeat,Footprints,A Tribe Called Quest,0,0.689,0.581,0.831,0.0409,100.056,0.173,1,1.45e-06
5VLPmRK82MufxLszWyFavA,breakbeat,Giorgio Maurader,Various Artists,0,0.24,0.835,0.659,0.00067,132.979,0.041,0,0.883
56KqaFSGTb7ifpt16t5Y1N,british,Rock the Casbah - Remastered,The Clash,71,0.866,0.872,0.797,0.291,129.885,0.0575,0,0.0
3gYr4NDoTEOUsHzxfttYPK,british,Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys,0,0.394,0.914,0.371,0.000293,134.982,0.081,0,8.75e-05
4NtmaDFb2gT2MyYVtnK1sq,british,Down In The Tube Station At Midnight - Full Version,The Jam,0,0.657,0.706,0.284,0.0494,172.82,0.114,1,1.96e-06
31DVVa40JpTudyGDNC1ROW,british,Everything in Its Right Place,Radiohead,0,0.0623,0.462,0.293,0.699,124.004,0.0453,0,0.0444
3KinT6gAqo12KDa2MNGDVy,british,Goodbye Yellow Brick Road,Elton John,0,0.363,0.442,0.529,0.548,60.562,0.0273,1,0.00055
43eBgYRTmu5BJnCJDBU5Hb,british,Rio - 2009 Remaster,Duran Duran,61,0.676,0.873,0.544,0.0415,140.902,0.0525,1,1.82e-05
5KwbWPmwnOoXNqdMhh2S3m,british,Sunny Afternoon,The Kinks,0,0.463,0.535,0.564,0.19,124.224,0.0267,1,0.0
1dQQ2QlnvXUehsRUrukKmf,british,Right Now,One Direction,68,0.372,0.78,0.645,0.218,120.008,0.0319,1,0.0
5JJyHrQP9VOHqFlPQ3DwGS,british,505,Arctic Monkeys,0,0.248,0.866,0.526,0.00287,140.266,0.0568,1,7.78e-05
3caSGRAL5Q3b4SVKNQKAGQ,british,What About Us,The Saturdays,0,0.656,0.63,0.679,0.00608,124.016,0.0399,1,4.59e-06
0UPeQOswVQm4IEPLyzhAt2,british,Me & Mr Jones,Amy Winehouse,0,0.454,0.804,0.595,0.539,87.815,0.0897,1,0.0
1DlCpos9Lj8pK6cYMRjipp,british,Dry Your Eyes,The Streets,33,0.471,0.479,0.66,0.53,80.027,0.247,1,0.0
740Au2frGDk4QcTm8xtAph,british,Life in Technicolor ii,Coldplay,31,0.293,0.91,0.473,0.00159,131.052,0.0391,1,5.29e-05
7Dbg5O9nNWu6SWxDjJ9qoq,british,In The Air Tonight,Phil Collins,0,0.357,0.313,0.597,0.669,94.987,0.0265,0,6.23e-06
4Hff1IjRbLGeLgFgxvHflk,british,DARE,Gorillaz,74,0.966,0.891,0.76,0.0229,120.264,0.0372,0,0.0869
6D0QtayzCNVKoIZ8IX2npw,british,Oath (feat. Becky G),Cher Lloyd,54,0.719,0.864,0.412,0.0272,113.23,0.13,1,0.0
0bg6otrW5gxNnlCqrCrXyd,british,Dynamite,Taio Cruz,0,0.818,0.804,0.754,0.00332,119.968,0.0853,1,0.0
4Tw9JYF9HOuPRyccNWMgwf,british,The Hardest Part,Coldplay,63,0.445,0.844,0.5,0.0228,123.721,0.0368,1,0.00398
72C7aUQECOhNtnD0AC36ua,british,They Don't Know About Us,One Direction,1,0.336,0.754,0.512,0.135,147.89,0.0549,1,0.0
0gQpRWjX9WX8t2KeRfYVR1,british,"William, It Was Really Nothing - 2008 Remaster",The Smiths,34,0.513,0.943,0.525,0.0382,130.678,0.0425,1,0.000945
3O0ZuqmDLb6ph2PVg6SAKW,british,Disco 2000,Pulp,0,0.553,0.905,0.563,0.0123,133.053,0.0679,0,0.0
3okPiJwW5nCLpug12sCL4p,british,All Day and All of the Night,The Kinks,0,0.71,0.915,0.563,0.247,136.345,0.08,1,8.46e-05
0Z3e6jNaaJTOcLKFIGHoL0,british,Kiss That Grrrl,Kate Nash,27,0.864,0.879,0.621,0.222,141.041,0.0465,1,0.000977
46qPfZshPjoitCKdKVD6k7,british,Same Mistakes,One Direction,58,0.168,0.659,0.374,0.00455,179.961,0.0281,1,0.0
6SRqLYihsrF27gcj5Vlajj,cantopop,上海灘,Frances Yip,18,0.413,0.368,0.399,0.652,176.892,0.04,0,9.57e-06
4NRrlHVUjs5oDld13l1zHd,cantopop,從此我的世界多了一秒,Eric Suen,5,0.305,0.387,0.604,0.455,141.799,0.0428,1,0.0
0wnBP6mLZXUqTkcahbs579,cantopop,Jin Tian Zhong Yu Yi Ren Hui Jia,Gin Lee,0,0.375,0.759,0.459,0.242,142.003,0.044,1,0.0
0JaChJKM1XYJE48rKaUvG8,cantopop,昨遲人,Andy Hui,34,0.374,0.52,0.606,0.731,119.949,0.0339,1,0.0
0gERCZvs5AQabbWp8q5fqF,cantopop,分分鐘需要你,George Lam,27,0.327,0.245,0.339,0.916,95.938,0.0295,1,0.000274
6ic7MbvWh8q30Xt9Z1UMRn,cantopop,活著為求甚麼,Hacken Lee,4,0.311,0.869,0.595,0.0993,136.089,0.0627,0,0.0
0f9Jg9aqlPOLeWydztw21c,cantopop,共你傷心過,Andy Lau,0,0.679,0.439,0.665,0.588,140.109,0.0385,1,0.0
6kwpls8fknrSXrRHmFo3UE,cantopop,空床期,王若琪,0,0.258,0.495,0.673,0.411,104.841,0.0409,0,1.44e-06
3hU9nGBhYJQwvF8BJ4PUcE,cantopop,囍帖街,Kay Tse,55,0.492,0.491,0.612,0.792,125.912,0.0295,1,0.0
0D7pVa2JQtGKI14uPiCb2R,cantopop,"倆忘煙水裡 - 電視劇""天龍八部之六脈神劍""插曲",Susanna Kwan,13,0.258,0.288,0.461,0.743,78.801,0.0273,1,1.15e-06
09PZUuqCdaZi7KEIXdmoEQ,cantopop,相愛很難,Anita Mui,44,0.45,0.73,0.448,0.526,134.037,0.0385,1,0.0
6CP2tR1yPODBv8PtmBibS4,cantopop,望鄉,Aaron Kwok,1,0.396,0.283,0.694,0.822,93.926,0.0374,0,0.0
7m9bKCysbuKa9zq48dxL15,cantopop,如何掉眼淚,Sammi Cheng,22,0.202,0.479,0.506,0.612,127.911,0.0302,1,0.0
2EazgngcEq3yoZ5iJbWLIr,cantopop,幾許風雨,Various Artists,12,0.386,0.666,0.462,0.374,157.919,0.0497,0,0.000397
28EAuqOWfhDPXVkjAsyKgL,cantopop,風雨同路,Paula Tsui,39,0.472,0.506,0.39,0.0281,97.589,0.028,1,0.0
4VQWdfE32idrBvhALxzz3C,cantopop,左右手 - Acoustic Mix,Leslie Cheung,0,0.304,0.263,0.62,0.886,131.909,0.0493,1,0.0
7b1PGh8Ykh8eyAmbeobGbQ,cantopop,我還是甚麼,Kelvin Kwan,0,0.311,0.59,0.506,0.316,124.277,0.0363,1,0.0
4S1vM4X0PqmKC4BB16OAO2,cantopop,完全因你,Hins Cheung,18,0.258,0.182,0.547,0.742,97.493,0.0325,1,4.48e-05
1UEFA2el6J5BVVsDltb4TF,cantopop,陌上歸人,Albert Au,0,0.365,0.285,0.521,0.587,76.534,0.0262,1,3.73e-06
4icDSQQV9iiEMhHKDF4KmM,cantopop,不要離我太遠,曲奇,0,0.587,0.911,0.692,0.295,119.99,0.0659,1,0.0
0Gy3qllI0WPVzTsK7VUK0k,cantopop,Para Para Sakura - 電影主題曲,Aaron Kwok,40,0.821,0.92,0.699,0.0821,150.978,0.0582,0,0.000378
6s61UplGcBQzSeVssaVdKY,cantopop,遙遠的,Fiona Fung,0,0.27,0.291,0.659,0.829,105.874,0.0372,1,0.0
6sUJOs1tX9UT4LvSqmDcMp,cantopop,女朋友,"Hanjin陳奐仁 , MC Jin",13,0.703,0.3,0.791,0.824,112.212,0.169,1,0.0
7CBtAYwejDsMSkKtLJEtDh,cantopop,終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,21,0.394,0.372,0.398,0.366,72.881,0.0308,1,3.35e-05
6sBZhurY94fUcnXWiYBTDx,cantopop,Dou Ku,Jordan Chan,0,0.317,0.478,0.559,0.356,138.041,0.032,1,0.0
0NYPqXanVIFhfjU4Rm81Pr,chicago-house,It's A Cold World,Various Artists,0,0.603,0.582,0.842,0.413,129.837,0.0676,1,0.0362
402RJN6qJe3P1hnA5UeHAR,chicago-house,Can U Dance,Various Artists,0,0.883,0.697,0.742,0.000177,122.086,0.041,1,0.835
5E4gnPMdtyjQEkety1mQRv,chicago-house,Don't Try To Fight It,Various Artists,0,0.811,0.747,0.765,0.112,120.123,0.0437,1,0.0288
